Mgladbach3encountersWins,Leverkusen3encountersWins,Dortmund3encountersWins,Hoffenheim3encountersWins,Nurnberg3encountersWins,Hansa Rostock3encountersWins,Karlsruhe3encountersWins,Wolfsburg3encountersWins,Augsburg3encountersWins,Schalke 043encountersWins,Duisburg3encountersWins,Hamburg3encountersWins,FC Koln3encountersWins,Hannover3encountersWins,Kaiserslautern3encountersWins,Stuttgart3encountersWins,St Pauli3encountersWins,Ein Frankfurt3encountersWins,Freiburg3encountersWins,Bayern Munich3encountersWins,Mainz3encountersWins,Werder Bremen3encountersWins,Hertha3encountersWins,Bielefeld3encountersWins,Bochum3encountersWins,Cottbus3encountersWins,3AllWins,3Wins,Mgladbach3encountersLosses,Leverkusen3encountersLosses,Dortmund3encountersLosses,Hoffenheim3encountersLosses,Nurnberg3encountersLosses,Hansa Rostock3encountersLosses,Karlsruhe3encountersLosses,Wolfsburg3encountersLosses,Augsburg3encountersLosses,Schalke 043encountersLosses,Duisburg3encountersLosses,Hamburg3encountersLosses,FC Koln3encountersLosses,Hannover3encountersLosses,Kaiserslautern3encountersLosses,Stuttgart3encountersLosses,St Pauli3encountersLosses,Ein Frankfurt3encountersLosses,Freiburg3encountersLosses,Bayern Munich3encountersLosses,Mainz3encountersLosses,Werder Bremen3encountersLosses,Hertha3encountersLosses,Bielefeld3encountersLosses,Bochum3encountersLosses,Cottbus3encountersLosses,3AllLosses,3Losses,Mgladbach3encountersDraws,Leverkusen3encountersDraws,Dortmund3encountersDraws,Hoffenheim3encountersDraws,Nurnberg3encountersDraws,Hansa Rostock3encountersDraws,Karlsruhe3encountersDraws,Wolfsburg3encountersDraws,Augsburg3encountersDraws,Schalke 043encountersDraws,Duisburg3encountersDraws,Hamburg3encountersDraws,FC Koln3encountersDraws,Hannover3encountersDraws,Kaiserslautern3encountersDraws,Stuttgart3encountersDraws,St Pauli3encountersDraws,Ein Frankfurt3encountersDraws,Freiburg3encountersDraws,Bayern Munich3encountersDraws,Mainz3encountersDraws,Werder Bremen3encountersDraws,Hertha3encountersDraws,Bielefeld3encountersDraws,Bochum3encountersDraws,Cottbus3encountersDraws,3AllDraws,3Draws,3FTGoals,3HTGoals,3Shots,3ShotsOnTarget,3Corners,3Fouls,3Yellows,3Reds,PtsDiff,result,BetResult
-0.333333333,0,0,-1.333333333,-3,-2,0,1,0,-0.333333333,1.5,-0.333333333,1,-0.000297885,-1.333333333,0,-0.5,-2.666666667,-1,-1.333333333,-1.333333333,-1.333333333,-0.002906132,0.333333333,-1,0,-0.333333333,0,0,-0.333333333,-1,1.333333333,3,0.5,0.333333333,-1.333333333,0,2.666666667,0,1.333333333,-1,0.003723563,0,-1,-0.5,0.333333333,0.333333333,2.666666667,0.333333333,3,-0.000145307,0,0,1,1.333333333,1.333333333,0.333333333,1.666666667,0.333333333,0,0,0.5,-0.333333333,0.333333333,0,-0.333333333,-0.5,-1,0,-0.003425678,0.666666667,0.333333333,0,0.333333333,0,0,1,-0.333333333,0.003632665,-1.666666667,0.333333333,-0.333333333,-1,-2.666666667,0,-1.333333333,207,3.666666667,27,-266.6666667,0,0.333333333,-329,A,H
0.333333333,0,1.333333333,-0.003484321,1.333333333,0,0.5,-0.666666667,-0.003249391,1.333333333,0,0,0,0,0.333333333,0,0.5,3,0,0,-0.666666667,0.333333333,1.333333333,2,0.333333333,2,0,0,0.333333333,0.333333333,-0.666666667,0.005807201,-1,0,0,0.333333333,0,-0.666666667,0,1.333333333,-0.666666667,1.333333333,0,0.333333333,0,0,0.833333333,0.333333333,1.333333333,1.333333333,0,0,1.333333333,0,0,-1.333333333,0,0.333333333,0,-1.55E-18,0.333333333,0,0.5,0.333333333,0.000812348,0,0,-0.666666667,1.333333333,-0.666666667,-0.666666667,0.333333333,0.5,0,-0.166666667,0.333333333,0,-1,-0.666666667,0,0,0,0,2.666666667,-1.666666667,0,85.33333333,8.333333333,8,0,18.66666667,0.333333333,273,D,H
0,-0.001489425,0.333333333,0,0,1.5,-3,3,0,0,-1.5,0,0,-1,2.666666667,0.003872505,0,0,1,0,1,0,-0.333333333,0,-1,-2.666666667,0.333333333,1.333333333,0,0.012809056,0,0,0,-0.5,0.333333333,-1.333333333,0,0,0.5,-1.333333333,1,-0.333333333,-0.333333333,-0.002532023,0,0,-1.333333333,-1.666666667,-1,-0.333333333,-0.333333333,1.333333333,0,0.333333333,-2.666666667,-2.666666667,0,-0.00655347,-1,0,0,0,1.333333333,-0.333333333,0,0,0,1.333333333,-0.333333333,1.333333333,-0.333333333,0.003127793,0,0,0.333333333,0.333333333,0,1,2.666666667,-2.666666667,1,0.333333333,0.333333333,0,5,1.333333333,-98.66666667,-10.33333333,-24,344,0,0,416,D,H
-1,0,0,-1,0,0.5,1.333333333,0,1,-0.008042895,2,0,1,0.333333333,-1.333333333,-1,0,1,1.666666667,-1,0.003546099,1,2.666666667,1.333333333,-0.166666667,3,2.666666667,3,0,0,0,1,0.333333333,0,0,0,-1,0.008489723,0,1,0,-1,2.666666667,1,0,-0.333333333,0,1,-0.003829787,-0.333333333,0,0,0.333333333,0,-1.333333333,-1.333333333,0.333333333,0,0,0,-1,0.5,0.333333333,0,0,0.003723563,0,-0.333333333,-0.333333333,0,0,0,0,0,-0.333333333,0,0.000567376,0,-1.333333333,0.333333333,-0.166666667,0,0,-0.333333333,39.66666667,0,-120,-13.66666667,-9,-256,0,0,1159,D,H
-0.004649811,-0.333333333,-0.333333333,0,-1,2,-0.166666667,0.001042598,0,0,2,0,0,0,0,1,0,-1,0,-1.333333333,0,0,-1.333333333,2.5,1.333333333,0.833333333,-1.666666667,0,-0.000581226,2.666666667,2.666666667,-1,1.333333333,0,1.333333333,-0.002085195,0,0,0,0,0,0,-1,-0.333333333,-2,0,0,1,-1,0,1.333333333,0,-1.333333333,-0.166666667,0.333333333,-0.333333333,-0.001453066,-0.333333333,-0.333333333,0.333333333,-0.333333333,0,-0.5,0.002532023,0,0,0,0,0,0,0.333333333,0,2,0.333333333,0,0.333333333,0.333333333,0,0,-0.5,0,0,0,0.333333333,-15,-5.333333333,312,-29,175,639.6666667,3.666666667,0,-992,D,A
-0.333333333,1,-0.001936253,-0.333333333,-0.007120023,-1.5,-1.333333333,-1.666666667,0,-1,0.5,-1,-1.666666667,-1.333333333,1,1,-1.5,0,-3,-3,-1.333333333,-1,2.666666667,-0.333333333,-3,-1.333333333,-1.666666667,0,1,-0.333333333,-0.00536193,0,0.004795118,0,2,0.333333333,0,0.333333333,0,0.333333333,0.333333333,2.666666667,0.333333333,0,0.5,-1,1.333333333,1.333333333,0.333333333,0,-0.333333333,0.5,0.333333333,0,0.333333333,0.333333333,0,0,0.011170688,0.333333333,3.10E-18,0.5,-0.333333333,0,0,0,-0.5,0,0,0,-1.333333333,-1,0,0.333333333,0.333333333,0.333333333,1,0.333333333,-0.333333333,-0.833333333,1.333333333,1.666666667,0,-0.333333333,-39.66666667,-9,-546.6666667,-143,-44,437.3333333,4,0,-1159,A,A
0,0.333333333,0,0,-1,0,0,-1,-0.5,0.333333333,0,-1,0,0,1,0,2,0,-0.011914894,1.333333333,0.003546099,0.333333333,0,0,0,0,-0.333333333,1,0,0,-1.666666667,0.333333333,0,0,0,0,1,-1.666666667,0,0,-1,0,-1,0,-0.5,0,0.009929078,-2.666666667,-0.003829787,-2.666666667,-0.333333333,0,0,0,0,-0.333333333,0,-0.333333333,0.333333333,-0.333333333,1,0,0,0.333333333,-0.5,0,0,0.333333333,0.333333333,0,0,0,-0.5,0,-0.000851064,0,0.000567376,0.333333333,1,0,0,0,0.333333333,0,1.666666667,-0.333333333,27,-9,63,733.3333333,11,0,68,H,H
-0.004649811,-0.333333333,-0.333333333,1,-1.333333333,0.5,2.5,-0.333333333,1,1,2,0,-2.666666667,0,0,0.003872505,2,0,0,-1.333333333,0,0,-1,-0.5,1.333333333,2.5,-1.333333333,-1,-0.000581226,2.666666667,0,-1.333333333,1.333333333,0.5,0,1,-1,0,0,1,0.333333333,0,-1,-0.002532023,-2,0,0,2.666666667,0,0,0.333333333,0,-1.333333333,-0.5,2.666666667,0,-0.001453066,-0.333333333,1,0.333333333,0,0,-0.5,0,0,-0.333333333,0,-0.333333333,0.333333333,0,0.333333333,0.003127793,0,0,0,0,0,0,0,2.5,0,0,0,0.333333333,-4,-2.666666667,59,0,29,-212.3333333,0,0.333333333,-812,A,H
-0.333333333,0,0,0,-0.333333333,0,0,0.666666667,-0.003249391,-3,0,0,-0.333333333,0,-0.002632308,-0.333333333,-0.5,0,-1.333333333,-0.333333333,0.666666667,-0.333333333,0,0,0,0,0.333333333,1.333333333,-0.333333333,-2,0.666666667,0.666666667,-0.333333333,0,0,-0.333333333,0,1,0,-0.333333333,1,-1.333333333,-0.002770851,0.666666667,-0.5,-0.5,0.166666667,-0.333333333,-1.333333333,-0.333333333,0,0,0,0,0.333333333,0,0,0,-1.333333333,-1.333333333,0,0,0,-0.333333333,0.000812348,0,0,-0.333333333,-1.333333333,0.666666667,0.004017733,-0.333333333,0,-0.5,0.5,0,0,0.666666667,0,0,0,0,-2.666666667,-1.333333333,0,0,-608,-27,-49,208.3333333,3.666666667,-0.333333333,-64,D,H
0,1.333333333,0,1,1,0,2.666666667,0.001042598,1,1,-1.5,1,-2.666666667,-1,1,1.666666667,2,0,2.666666667,-0.00536193,0,1,3,0,1.666666667,0,0,1.333333333,1,-3,0,-0.333333333,-1.333333333,0,-1.333333333,-0.002085195,-1,0,0,-0.333333333,0.333333333,1,0,0,0,0,-1.333333333,0.014447423,1,-0.333333333,-1.333333333,0,0,0,0,-2.666666667,-0.333333333,0.333333333,0,0,0.333333333,0,0,0.002532023,0,-0.333333333,0.5,0,0.333333333,0,-0.333333333,-0.333333333,-2,0,0,-0.008191838,-0.333333333,0,-0.333333333,0,-0.333333333,0,0,0,9,0.333333333,-70.66666667,-24,-69.33333333,-679,-11,0.333333333,840,H,H
-1,0.333333333,-0.001936253,-0.003484321,1.666666667,2,0.833333333,2.666666667,0,0,0,1.333333333,3,1.333333333,0,0.333333333,1.5,-2.666666667,3,3,1,1,-1,-1.666666667,2.666666667,-0.666666667,1,1,0,-1,-0.00536193,0.005807201,0,0,0,-0.333333333,0,-0.333333333,0.5,-1.333333333,-0.333333333,-1,0,-1.333333333,0,1.333333333,-1.333333333,-1.333333333,-1.333333333,-1,0.333333333,0,-1.333333333,0,0,-1.333333333,0.333333333,0,0.011170688,-1.55E-18,-0.333333333,0,-0.166666667,-0.333333333,0,0.333333333,0.5,0,-1.333333333,-0.333333333,0,1,-0.5,0,-0.333333333,-0.333333333,0.333333333,0,0,1.333333333,0,0.333333333,-1,0.333333333,30.33333333,7,485,55,21.33333333,-395,-20,-1.333333333,840,H,H
-0.333333333,1,0,0,0,-0.5,-0.833333333,-0.333333333,0,-0.008042895,-2,1,-0.003487358,1,0,0,-1.5,1.666666667,-1.666666667,0,-1,-1,-2.666666667,-1.333333333,0,-1,-3,0,2.666666667,-1,1.666666667,-1.333333333,1,0,0,2.666666667,0,0.008489723,0,-1,0.000145307,0,-2.666666667,-1,0.5,0,0.333333333,-1,0,1.333333333,1.333333333,0.5,-0.333333333,0,1.333333333,0,-0.333333333,0,-0.333333333,1.333333333,-0.333333333,-0.5,0.166666667,-0.333333333,0,0.003723563,0,0,0.003051439,-0.333333333,1.333333333,0.333333333,0,-0.333333333,0,0.333333333,0.333333333,-0.333333333,0,0.166666667,1,0,0.333333333,0,-33,-8.333333333,-308,-108.3333333,-53.66666667,25.66666667,16,0,-928,A,A
-0.333333333,0,0.333333333,-1.333333333,-0.333333333,-2,0,1,0,-1.333333333,1.5,0.00178731,1,1.333333333,-0.333333333,-1,0,-1,0,0,-0.333333333,-0.333333333,-0.002906132,-1,-1,-1,0,0,1,-0.333333333,-1,1.333333333,2.666666667,0.5,0,-0.333333333,0,2.666666667,-0.5,0.002085195,-1,-0.333333333,0,0,-0.5,0.333333333,-1,1.666666667,0,1.666666667,-0.000145307,0,0,1,1,1.333333333,0,1.666666667,0,0,-0.333333333,0.5,0,0,0,0,0,-0.00119154,0,-1,-0.333333333,0.333333333,-0.5,0,0.333333333,-0.333333333,1,0,0.003632665,1,0.333333333,0,-1,-2.666666667,0,0.333333333,-101.3333333,-117,-13.66666667,-27,1.666666667,0.333333333,39,A,H
0,-0.001489425,0,0,0.333333333,0,0,-2.666666667,-1,-1.333333333,0,1,1,-0.333333333,-2.666666667,-2.666666667,0,-1.333333333,1.666666667,0,-1,-0.004319333,3,0,2.666666667,1,0,2.666666667,0,0.012809056,1,0.333333333,-1,0,1,0.333333333,0,1,0,0.333333333,-1,1.333333333,0.333333333,0.333333333,0,0,0,0,0,0.00119154,0,-1,0,0,0,0,0,-0.00655347,-0.333333333,-0.333333333,0,0,-1,0.333333333,1,0.333333333,0,-1.333333333,0,-1,0.333333333,0.333333333,0,1.333333333,-0.333333333,0,0.333333333,0.007596068,-3,1,-1.333333333,-0.333333333,0,-1.333333333,2.333333333,0,260,60,-44,-250.6666667,9,0,59,D,H
0.333333333,-1.333333333,0.333333333,1.333333333,-0.007120023,1.5,1.333333333,-1,-1,0,0,0,-1,-0.000297885,0,-1,0,2.666666667,1.333333333,1.333333333,1.333333333,1,-3,0,1.333333333,0.333333333,-1.333333333,-0.333333333,0,0.333333333,-1.666666667,-1.333333333,0.004795118,0,-2,1,0,0,-0.5,-0.333333333,1,0.003723563,-0.333333333,1.333333333,0,-0.333333333,-1.333333333,-1,-0.333333333,-0.333333333,1.333333333,-0.5,0,0.333333333,-0.333333333,-1.333333333,-0.333333333,1,0,0,3.10E-18,-0.5,0.333333333,0,1,0,0.5,1,0,-0.003425678,0.333333333,-0.333333333,0,-0.333333333,0,-0.333333333,-1,0,0.333333333,2.5,-1.333333333,-1.666666667,3,3,-8,-2.666666667,105,-36,16,141.3333333,-5.333333333,-0.333333333,135,H,H
0,-0.333333333,-0.001936253,1.333333333,-2.666666667,0,0,-2.666666667,-1,0,0.5,0.00178731,-2.666666667,-1.333333333,0,1,-2,1,-2.666666667,-3,-1,-1,1,1,-1.666666667,0,0,0,0,0,-0.00536193,-1.333333333,0.333333333,0,0.333333333,0.333333333,0,0.333333333,0,0.002085195,1.333333333,0,0,0.333333333,0.5,-1.333333333,1.333333333,1.333333333,0.333333333,1,-0.333333333,0,0.333333333,0.333333333,0,0,0,1,0.011170688,0,0.333333333,0,-0.333333333,0.333333333,1,-0.333333333,-0.5,-0.00119154,0,1.333333333,0,-1.333333333,0.5,0.333333333,0,0.333333333,0,0,0,-1,0,-0.333333333,0,0,-9,-5,-193.6666667,68,-105,-53.33333333,0,0,-795,A,A
-1,-0.001489425,0.333333333,0,-0.333333333,2,0,2.666666667,1,1,0.5,0,0,0.333333333,1.666666667,1.666666667,0,1,1,-1.333333333,0.003546099,0,-0.333333333,0,-0.166666667,0.333333333,0.333333333,0.333333333,0,0.012809056,-1,-0.333333333,1.333333333,0,0.333333333,-0.333333333,-1,-1,0.5,-0.333333333,1,-1.333333333,-0.333333333,-0.333333333,0,0,-0.333333333,1,-0.003829787,-0.333333333,0,1.333333333,0,0.333333333,0,0,0.333333333,-0.00655347,0,0.333333333,-1,0,1.333333333,-0.333333333,0,0,0,1,-0.333333333,1,0,0,0,-0.333333333,0,0.333333333,0.000567376,1,1.666666667,0.333333333,0.833333333,0.333333333,-1,-1,1,0.333333333,24.33333333,27,-18.66666667,-586.6666667,-16,0,352,H,H
0.333333333,0,0,1.333333333,1.333333333,0,0,0.333333333,-0.003249391,0,0,1.333333333,0.333333333,0,0.333333333,1.333333333,0,0.333333333,-0.011914894,0,-0.666666667,0,0.333333333,0,0.5,0,-0.333333333,0,0.333333333,0.333333333,2,-1,-1,0,0,0.333333333,0,2,0,0.333333333,0.333333333,1.333333333,1.333333333,-0.666666667,0.5,0.333333333,0.009929078,2,0.333333333,3,0.333333333,0,0,0,1,-1,0,0.333333333,0,0.333333333,0.333333333,0,0,0,0.000812348,0,0,-1,0,-0.666666667,-1,0,0.5,0.333333333,-0.000851064,0,0.333333333,-1,-0.666666667,0,0.5,0,0,1,-1.666666667,0.333333333,170.3333333,0,17,-455,-3,0,-56,H,H
1,0,1,-0.003484321,0,-2,-0.833333333,0,1,1,-0.5,-0.333333333,-0.333333333,-0.000297885,-1,-0.333333333,0,0,-1.333333333,-1.333333333,-1,-1,1.333333333,2,-1,1.666666667,0.333333333,0,-1,1,-1.333333333,0.005807201,-0.333333333,0,0,-1,0,0,0,1.333333333,-1,0.003723563,0,0,-0.5,0,1.333333333,1,1.333333333,1.333333333,-1.333333333,0,1,-0.333333333,0.333333333,-0.333333333,0,-1,0.333333333,-1.55E-18,0.333333333,0,0.166666667,0.333333333,-1,-0.333333333,-0.5,-1,1.333333333,-0.003425678,1,0.333333333,0.5,0,0,0.333333333,-0.333333333,-0.333333333,0,-3,0,-0.333333333,-2.666666667,1.666666667,1.666666667,0,0,21,105,304,21.66666667,1.333333333,-45,D,H
1,0,-0.333333333,-1.333333333,0,-2,0,0,0,3,-0.5,-1.333333333,-1,0,-0.002632308,0,-1.5,0,-1.666666667,0.333333333,0,-0.004319333,-3,0,-3,-1.333333333,-0.333333333,0,0,2.666666667,-1,0,1,0,-1.333333333,0,0,-1.333333333,-0.5,0,-0.333333333,0,-0.002770851,0,0.5,0.166666667,0.333333333,0,1,0.00119154,0,-0.333333333,0,-0.333333333,-1.333333333,-2.666666667,-0.333333333,-1.333333333,1.333333333,1.333333333,-0.333333333,0,-0.333333333,0,0,-0.333333333,0,1.333333333,1.333333333,0,0.004017733,0,0,-0.833333333,0,-0.333333333,-0.333333333,0.007596068,1,-1.333333333,0,0,3,1.333333333,-5.333333333,-1,445,-20,41.66666667,277.3333333,3.666666667,0,-585,D,A
0,1.333333333,-0.333333333,0,-0.007120023,0.5,-1.333333333,0,1,0.333333333,-1.5,0.333333333,0,-1,1.333333333,1,0.5,0,-0.333333333,0,0,0.333333333,-0.002906132,-0.333333333,-0.333333333,-0.333333333,0.333333333,0.333333333,0,0,2.666666667,0,0.004795118,-0.5,1.666666667,0.333333333,0,-2.666666667,0.5,-1,0,1.333333333,0.333333333,-0.333333333,0.5,0,1,-1.666666667,0,-2.666666667,-0.000145307,0.5,0,-1.333333333,1,1.333333333,0,-2.666666667,-0.333333333,0,3.10E-18,0,0,-0.333333333,-1,0.333333333,0,0,0,-0.333333333,-1,0,0,0,0,0.333333333,0,0.333333333,0.003632665,-0.833333333,1,2,-1.333333333,-3,0,0,108.3333333,12,-41.66666667,420,7,0,-76,H,H
-1,0.333333333,0,-1,0.333333333,0,-1.666666667,0.333333333,0,-0.008042895,0,0,1,-1,-0.333333333,0.003872505,0,0,2.666666667,0.333333333,1,1,2.666666667,1.333333333,-1,0,3,3,0.333333333,-1.666666667,1,1.333333333,-1,-0.5,0,-1,0,0.008489723,0,0,0,0,2.666666667,-0.002532023,0,-0.333333333,-1.333333333,-1.666666667,-1,-0.333333333,-0.333333333,0,0.333333333,0,-1.333333333,-3,0,0,-1,-0.333333333,0,0.5,0.333333333,0,0,0.003723563,0,0,-0.333333333,0.333333333,-0.333333333,0.003127793,0,0.333333333,0,0,0,0,-0.333333333,-2.666666667,0,0,-0.333333333,0,30.33333333,5.333333333,243,101.3333333,-33,-112,-16,-0.333333333,672,H,H
0.333333333,-1.333333333,0,0,0,2,-0.166666667,0.001042598,-1,0,2,-1,-0.003487358,0,0.333333333,1,-0.5,-2.666666667,-1,-0.333333333,0,0,-0.333333333,3,1,-0.666666667,0,1.333333333,-2.666666667,2.666666667,0,0.333333333,0,0,1.333333333,-0.002085195,1,-1,0,0,0.000145307,0,0,-0.333333333,-0.5,0.333333333,1,1,0,-1,0,-0.5,0,0.333333333,0,-1.333333333,0.333333333,0,0,-1,0,0,-0.5,0.002532023,0,0.333333333,0,0.333333333,0.003051439,0,-1,0,2,0.333333333,0,0,0,0.333333333,0.333333333,-0.5,-1,0,0,0,-3,1,288,63,80,743.6666667,5,0.333333333,-41,H,H
-0.004649811,-1,0.333333333,-1,0,-2,-2.5,-1,-1,-1,-0.5,-1,2.666666667,1,-1,-3,-2,1,-2.666666667,-0.00536193,0,-1,-1.666666667,-2.5,-3,-0.833333333,-2.666666667,0,-0.000581226,0.333333333,-2.666666667,1.333333333,0,0,0,0.333333333,1,0,0,0.333333333,-0.333333333,-1,1,1.333333333,2,0,1.333333333,0.014447423,0,0.333333333,0,0,1.333333333,0.166666667,0.333333333,-0.333333333,-0.001453066,0,0.333333333,-0.333333333,0,0,0.5,0,0,0.333333333,-0.5,0,-0.333333333,0,0,0.333333333,0,-0.333333333,0,-0.008191838,0,0,0.333333333,0.5,0.333333333,0,0.333333333,0.333333333,-25.66666667,-1,-459,-25,-144,-31.66666667,0,-0.333333333,-280,H,A
1,0,-0.333333333,-1.333333333,-1,-2,-1.333333333,0,0,2.666666667,-0.5,-0.333333333,0,-0.000297885,-0.002632308,0,0,-3,0,-1,-1,0,0,0,-1.333333333,-0.333333333,0,0.333333333,-1,2.666666667,-1,0,1,0,0,-1,0,-0.333333333,0,0.333333333,-1.333333333,0.003723563,-0.002770851,-1,0,0.5,0.333333333,1,1.333333333,0.333333333,-1.333333333,0,-0.333333333,-0.333333333,0.333333333,-1,0,-1.333333333,1.333333333,1.333333333,0,0,-0.333333333,0.333333333,0,-0.333333333,-0.5,0,1.333333333,-0.003425678,0.004017733,0.333333333,0,0.5,-0.333333333,0,-0.333333333,-0.333333333,0.666666667,-3,0,-0.333333333,-1.666666667,0,0,0,-26.33333333,-75,-63,496,6.666666667,0,-259,D,H
-0.004649811,-1,0.333333333,-1,1,0,0.5,0,0,0,0,0,2.666666667,1.333333333,-1,-1.333333333,-2,1,0,-1,0.003546099,0,1,0.5,-0.5,0.5,0.333333333,1.333333333,-0.000581226,0,-1,1,0,0,0,0,0,-1,0,0,-0.333333333,-1,1,1,2,0,1,0,-0.003829787,0,0,0,1.333333333,0.5,0.333333333,0,-0.001453066,0.333333333,0,0,-1,0,0.5,0,0,0.333333333,0,0,-0.333333333,-0.333333333,0,0.333333333,0,-0.333333333,-0.333333333,0.333333333,0.000567376,0,-1,0.5,-0.166666667,0,-2.666666667,-2.666666667,2.333333333,1.333333333,152,48,-38.33333333,-680,-9,0,576,H,H
1,-0.333333333,-0.001936253,1.333333333,-1.666666667,-2,-1.333333333,-1.666666667,-1,-1.333333333,0,0,-2.666666667,-1.333333333,0,1,-2,0,-0.011914894,-3,-1,-1.333333333,0,-0.333333333,-2.5,-1.333333333,-0.333333333,-0.333333333,0,1,-0.00536193,-1.333333333,0,0,0,0.333333333,0,3,-0.5,0.333333333,1.333333333,1,1.333333333,0.333333333,0.5,-1,0.009929078,3,0.333333333,2.666666667,0,0,0,0,0.333333333,0.333333333,-0.333333333,0,0.011170688,0,0.333333333,0,-0.333333333,0,1,-0.333333333,-0.5,-0.333333333,0,0.333333333,-1.333333333,-1.333333333,0.5,0.333333333,-0.000851064,0,0,0,0,-1.333333333,0.5,-0.333333333,0,0,-4,-3,-300,0,-140,-384,6.666666667,0,-792,A,A
-0.666666667,0,0,1.333333333,0.333333333,2,1.333333333,-0.666666667,-0.003249391,1.333333333,0.5,0.00178731,0.333333333,0,0.333333333,1.333333333,0,1.333333333,0.333333333,0,-0.666666667,0.333333333,1.333333333,1.333333333,1.333333333,1.333333333,-1,1.333333333,0.333333333,-0.666666667,0.333333333,-1,-0.666666667,0,0.333333333,0.333333333,0,-0.666666667,0.5,0.002085195,0.333333333,0.333333333,0,-0.666666667,0.5,0,1.333333333,0.333333333,0.333333333,1.333333333,0,0,0.333333333,0.333333333,-0.333333333,-3,0.333333333,1.333333333,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0.000812348,0,0,-0.00119154,0,0.333333333,0.333333333,0,0.5,0.333333333,-1,0.333333333,0.333333333,-1,-0.666666667,0.333333333,0,0,1.333333333,0.333333333,-2.333333333,0.333333333,-69,27,-9,-66.66666667,-13,0,128,D,H
1.333333333,0,1,-0.003484321,1.333333333,0,-0.833333333,-1,1,1.333333333,-2,0,-1.333333333,-1,0.333333333,-0.333333333,0.5,2.666666667,-0.333333333,0,0.333333333,0.333333333,-0.002906132,1.666666667,0,1.666666667,0.333333333,0,-1,1.333333333,-0.333333333,0.005807201,-3,-0.5,-0.333333333,0.333333333,0,-2.666666667,0,0,0,1.333333333,0,1,0,-0.333333333,1,-1.666666667,1,-1.666666667,-0.000145307,0,1,-1.333333333,0,0,-0.333333333,-2.666666667,0,-1.55E-18,0.333333333,-0.5,0.5,0,-1,0,0,0,1.333333333,-0.333333333,0.333333333,0,0.5,-0.333333333,0,0.333333333,-1.333333333,0,0.003632665,-1.333333333,-0.333333333,0,-1,0,-5.333333333,-4,111.6666667,-23,99,504,15,0.333333333,80,D,H
0.333333333,-0.001489425,0.333333333,1.333333333,-0.007120023,1.5,0,1.666666667,0,1,0,0,-1,0,1.666666667,1.666666667,1.5,1,1.333333333,0,0.333333333,0,-3,0,0.333333333,0.333333333,0,0.333333333,-1,0.012809056,-2.666666667,-1.333333333,0.004795118,0,-1.666666667,-0.333333333,0,0,0,-0.333333333,1,-1.333333333,-0.333333333,0,-0.5,0,-1.333333333,0,1,-0.333333333,0,0.833333333,-0.333333333,0.333333333,-1.333333333,-2.666666667,0,-0.00655347,0.333333333,0,3.10E-18,-0.5,1.333333333,0,0,-0.333333333,0,1,0,1.333333333,0,-0.333333333,0,-0.333333333,0,0,-1.333333333,1,3,-0.166666667,0,-1.666666667,1.333333333,0.333333333,8,1,131.6666667,48.33333333,-8.333333333,-437.6666667,-9.333333333,-0.333333333,451,A,H
0,0.333333333,-0.333333333,-1,0,-1.5,1.333333333,0,1,-0.008042895,1.5,-1,0,0.333333333,-0.333333333,-0.333333333,0,1.333333333,0,0.333333333,1,-0.004319333,0,1.333333333,-2.666666667,1.666666667,0,2.666666667,0,1,0,1,0,0,-1.333333333,0,0,0.008489723,-0.5,1,0,-1,1.666666667,1,0,-0.333333333,0,0,0,0.00119154,0,-0.333333333,0.333333333,-0.333333333,0,-1.333333333,0,-1.333333333,0.333333333,0,0,0.5,0,0,-1,0.003723563,0,0,0,0,0,0,0,-1,0,-0.333333333,-0.333333333,0.007596068,0,-1,0.333333333,0,0,0,-8,1.666666667,-197.3333333,-61.66666667,23,-216,6.666666667,-0.333333333,120,H,H
-1,0,0,-1,0.333333333,1.5,-2.666666667,0.001042598,-1,-1,0,0,1,0,0,0.003872505,-2,-1,0,0,0,0,-0.333333333,3,0,-1.666666667,0,0.333333333,0.333333333,0,2.666666667,0.333333333,0,-0.5,1.333333333,-0.002085195,1,0.333333333,0,-1,-0.333333333,0,0,-0.002532023,0,0,0,-1.666666667,-1,0,1,0,0,0.333333333,0,-1,0,0,-1.333333333,0,-0.333333333,0,0,0.002532023,0,0,0,0.333333333,0,0,0,0.003127793,2,0.333333333,0,0.333333333,0.333333333,0,0,-3,0,0,0,0,0,-1.666666667,-181.3333333,-41.66666667,11,440,-12,0,-195,H,H
0.333333333,0,0,1,1,2,2.5,1.333333333,0,1,0.5,0,-0.003487358,-1,1.333333333,2.666666667,1.5,-2.666666667,1.666666667,-0.00536193,0,1,2.666666667,3,2.666666667,-0.666666667,1,1.333333333,-2.666666667,-0.333333333,0,0,-1.333333333,0,0,-1.333333333,0,-1,0,-0.333333333,0.000145307,1,0,-0.333333333,-0.5,0.333333333,-0.333333333,0.014447423,1,-1.333333333,-1.333333333,-0.5,0,0.333333333,0.333333333,-1,0.333333333,0.333333333,0,-1,0.333333333,0,-0.5,0,0,0,0.5,0.333333333,0.003051439,0,-1.333333333,-0.333333333,0,0.333333333,0,-0.008191838,-0.333333333,0.333333333,0,-0.5,-1.333333333,0,-1.333333333,-0.333333333,5,0,243,40,52,403,0,0,715,H,H
